chrom1	start1	end1	chrom2	start2	end2	obs.raw	cstart1	cstart2	c_label	c_size	la_exp.donut.value	la_exp.vertical.value	la_exp.horizontal.value	la_exp.lowleft.value
chr7	147960000	147965000	chr7	148660000	148665000	53	147960000.0	148659000.0	514	5	13.569767142868512	18.05173290653302	16.471599301602847	16.025299829898426
chr7	148200000	148205000	chr7	148655000	148660000	81	148198333.3333333	148658333.3333333	515	3	26.56762579984015	34.35649288304953	30.774470557180447	28.63729680822402
chr7	148275000	148280000	chr7	148655000	148660000	76	148271666.66666666	148658333.3333333	516	6	32.73877867979525	42.61126808786715	38.332291959031735	28.405505742149124
chr7	149360000	149365000	chr7	149440000	149445000	152	149360588.2352941	149438235.29411766	522	17	64.51305743961053	68.18227279575083	72.23998032102362	59.23644917300746
chr7	149580000	149590000	chr7	152490000	152500000	14	149580000.0	152490000.0	955	1	1.1443918119830094	1.8708547296355256	0.6903132689620392	0.9980048637482241
chr7	149640000	149650000	chr7	153840000	153850000	13	149640000.0	153840000.0	956	1	0.07807180509321619	0.09433190423225923	0.1353699252578274	0.1453936982336505
chr7	149700000	149705000	chr7	153790000	153795000	107	149710000.0	153780000.0	524	2	0.07618111712727949	0.1176794549482746	0.0	0.18146452072376945
chr7	150145000	150150000	chr7	150450000	150455000	120	150142500.0	150452187.5	526	16	35.247019349357174	39.800156677987104	45.057195664992406	38.5173172530609
chr7	150150000	150160000	chr7	150570000	150580000	88	150150000.0	150570000.0	963	1	41.8223498373106	45.835774231635	48.472709057318156	46.516721371101255
chr7	150475000	150480000	chr7	150685000	150690000	91	150478333.3333333	150688333.3333333	528	3	38.86393828220292	42.51176354557677	52.53630608747358	45.82427750337011
chr7	150590000	150595000	chr7	150685000	150690000	172	150592500.0	150683333.3333333	529	6	82.86086143709569	90.66181249816809	94.190519926077	81.87935808180215
chr7	151060000	151070000	chr7	151140000	151150000	404	151057142.85714284	151138571.42857143	979	7	181.672207472252	206.78877642033183	197.76022410370172	171.44918700435665
chr7	152030000	152035000	chr7	152400000	152405000	81	152030000.0	152400000.0	542	1	34.992217246055425	39.51232668403652	40.58097896740396	35.841846893703135
chr7	154715000	154720000	chr7	154990000	154995000	93	154715000.0	154992500.0	545	2	41.023593059112734	38.96194360569069	54.1271782311092	39.531345913559115
chr7	154715000	154720000	chr7	155145000	155150000	78	154716000.0	155138000.0	547	5	27.06701561121775	29.945996369355143	34.859140931727964	29.184166011369356
chr7	154990000	155000000	chr7	155540000	155550000	100	154990000.0	155545000.0	1000	2	43.922259024865	45.14968236566306	53.07900113953575	42.4854562484602
chr7	155005000	155010000	chr7	155080000	155085000	166	154995937.5	155083437.5	550	15	87.11158622099501	99.15594254476072	92.77305821722985	73.88262883716652
chr7	155395000	155400000	chr7	155520000	155525000	169	155390416.66666666	155532500.0	553	12	77.86185793057008	87.3463976750168	107.04495778510952	74.58483278506586
chr7	155590000	155595000	chr7	156610000	156615000	57	155595000.0	156611250.0	554	4	18.4205196026168	20.115223665481466	22.13972230808129	20.287686151017827
chr7	155605000	155610000	chr7	156260000	156265000	46	155606666.66666666	156263333.3333333	555	3	16.570584071722656	18.495196776249205	20.000427562981614	17.917837892030143
chr7	156270000	156280000	chr7	156600000	156610000	89	156270000.0	156600000.0	1009	1	36.92920766146974	47.64288310835066	33.52232962583475	36.7695162843112
chr7	156750000	156760000	chr7	157040000	157050000	276	156756666.66666666	157046666.66666666	1015	6	137.32832987325978	139.91892956712047	181.89327449305927	134.99985413388845
chr7	158490000	158495000	chr7	158765000	158770000	45	158490000.0	158765000.0	561	1	13.641371631915991	17.574389263205248	13.847867026769235	14.344088646713958
chr8	610000	615000	chr8	1690000	1695000	44	610000.0	1690000.0	0	1	18.52364954152832	20.0957859500296	17.491405798158244	14.507948644208483
chr8	1685000	1690000	chr8	1970000	1975000	43	1685000.0	1972500.0	2	2	15.625983102996807	19.884739988502808	16.147505799328492	12.450665482791624
chr8	1840000	1845000	chr8	1970000	1975000	63	1840000.0	1972500.0	3	2	24.382723760611402	24.75930576600203	29.55200911077241	24.03774689886267
chr8	2195000	2200000	chr8	2345000	2350000	90	2198750.0	2343750.0	4	4	28.04711759252109	30.578880806607426	37.51357841564129	30.484680551928765
chr8	2470000	2475000	chr8	2670000	2675000	61	2477500.0	2670000.0	5	2	22.51538310939904	29.50262688836681	24.51325050403813	24.24256611990695
chr8	4690000	4700000	chr8	4850000	4860000	105	4690000.0	4855000.0	10	2	33.06644799148304	37.147991556753404	34.70553518351687	34.07320651588417
chr8	6275000	6280000	chr8	6425000	6430000	97	6278000.0	6427000.0	7	5	40.9553937273321	48.30127803910312	42.148365962903206	48.271660484304036
chr8	6280000	6285000	chr8	6635000	6640000	218	6278571.428571427	6642142.857142856	8	7	58.58351042333492	58.66577911664493	102.5796511247638	61.07420117309019
chr8	6420000	6430000	chr8	6630000	6640000	378	6431250.0	6635000.0	15	8	191.0281965261526	237.36510598061574	197.8891948560305	161.8997123663042
chr8	6600000	6610000	chr8	11350000	11360000	38	6600000.0	11350000.0	36	1	10.843105828547122	12.022507519356015	13.707941427001838	6.764462086754848
chr8	8100000	8110000	chr8	8840000	8850000	110	8096666.666666666	8853333.333333332	20	3	52.79039268998005	55.51065584323022	67.93469981029169	52.99535627993101
chr8	8105000	8110000	chr8	8525000	8530000	138	8115294.117647057	8519117.647058824	12	17	53.41677025133794	64.29610752651308	61.17065188293558	64.2250430426839
chr8	8105000	8110000	chr8	8590000	8595000	86	8102500.0	8590000.0	13	2	34.99101906256611	42.234897590577724	42.55616506410959	42.42233161360001
chr8	8530000	8535000	chr8	8600000	8605000	163	8527272.727272727	8594545.454545455	19	11	66.49592696067519	80.72044142149137	85.09893612680597	73.1634918870877
chr8	8600000	8605000	chr8	8845000	8850000	146	8606250.0	8846666.666666666	21	12	55.158199438582976	71.10031902392673	61.03878331723271	65.29475302214789
chr8	8605000	8610000	chr8	9005000	9010000	48	8605000.0	9007500.0	23	2	18.000267202762522	23.02668672454917	17.17904421425861	19.4765698457454
chr8	8880000	8890000	chr8	9680000	9690000	97	8885000.0	9680000.0	40	2	34.78069977728656	46.871512770446216	39.21096978176072	46.84753242830037
chr8	8885000	8890000	chr8	9190000	9195000	68	8885000.0	9192500.0	25	2	23.747024419144488	30.084994571459287	25.506632595765986	30.326868437630658
chr8	8925000	8930000	chr8	9005000	9010000	191	8918846.153846154	9003461.538461538	24	13	69.10607587959852	88.60514077507014	72.9869079844267	64.76133359534523
chr8	9225000	9230000	chr8	9685000	9690000	110	9226250.0	9683750.0	28	4	26.91642342187304	33.082303793374905	30.87052569116443	24.62220450178629
chr8	9615000	9620000	chr8	9680000	9685000	162	9616428.57142857	9682857.142857142	29	7	55.19636307352444	63.6380193311314	59.07802538095814	60.21254713926365
chr8	9900000	9905000	chr8	10130000	10135000	60	9900000.0	10132500.0	30	2	20.42971698799796	22.18035157022295	24.709575360463237	19.757297701701766
chr8	9900000	9910000	chr8	10180000	10190000	172	9900000.0	10185000.0	47	2	83.08345079352466	75.8958669104359	106.57952211971184	79.18008319641666
chr8	10280000	10290000	chr8	10680000	10690000	97	10273333.333333332	10683333.333333332	49	3	48.287357377585394	56.0359452151409	51.15692303022251	48.72644704029538
chr8	10445000	10450000	chr8	10680000	10685000	241	10446562.5	10683437.5	34	16	51.06781269998885	66.78196337985975	67.45614706124246	50.0678003306806
chr8	10785000	10790000	chr8	11135000	11140000	94	10781250.0	11132500.0	35	4	28.338569235471645	30.11345906809374	37.64965957364016	31.84319164682336
chr8	10870000	10880000	chr8	11320000	11330000	73	10870000.0	11320000.0	55	1	35.983214265876654	39.802592565231656	38.05748123043659	39.94851412422235
chr8	10945000	10950000	chr8	11135000	11140000	149	10952857.142857142	11135000.0	36	7	55.48128917794625	65.22744532477671	65.95361087846484	57.61416014942507
chr8	11270000	11275000	chr8	11330000	11335000	379	11268571.428571427	11332857.142857142	40	7	134.33824867342486	116.24494914734976	166.01708551195142	157.07596435189038
chr8	11270000	11275000	chr8	11410000	11415000	197	11275416.666666664	11407083.333333332	41	11	66.84663273917924	70.0232780203089	98.70993202681422	60.313010848268405
chr8	11270000	11275000	chr8	11595000	11600000	103	11273750.0	11598750.0	42	7	47.87956272445953	56.10355377401625	55.6158358836549	34.43554712139857
chr8	11330000	11335000	chr8	11595000	11600000	107	11331428.57142857	11602857.142857142	43	8	41.25655187595557	46.08596456213908	55.702875639973456	27.315023843463287
chr8	11335000	11340000	chr8	11410000	11415000	358	11337941.176470587	11408529.411764706	44	18	110.5745105810502	115.94506661015936	131.68150087543648	130.23678159078952
chr8	11420000	11430000	chr8	11590000	11600000	290	11425454.545454545	11593636.363636365	68	11	123.32312349022057	151.16848339412843	135.82797821795032	150.29147924017624
chr8	11420000	11430000	chr8	11810000	11820000	182	11428571.428571427	11801428.57142857	69	7	78.98383329299091	89.33963970627444	89.70649139711577	100.54656496862692
chr8	11625000	11630000	chr8	11755000	11760000	200	11618500.0	11761000.0	47	9	84.84409455003231	94.18414799273876	101.88204441344429	86.5347199514645
chr8	12560000	12570000	chr8	12690000	12700000	303	12563333.333333332	12691111.11111111	73	9	113.65704374631599	169.29636608206908	117.59350167286968	105.18427887018784
chr8	12720000	12730000	chr8	13510000	13520000	50	12725000.0	13510000.0	76	2	12.654755685268974	17.813382282208977	15.79428143574867	14.899424124318712
chr8	12725000	12730000	chr8	12895000	12900000	57	12722857.142857142	12887142.857142854	50	7	18.490025297622395	18.51152543938963	21.651947699700063	21.22709230937616
chr8	12895000	12900000	chr8	13235000	13240000	38	12895000.0	13235000.0	51	1	11.944726216801325	10.650099773576423	14.700590300044286	14.19334693105078
chr8	12900000	12905000	chr8	13510000	13515000	43	12897500.0	13515000.0	52	4	8.595492746537165	12.107279313240873	11.996557423728929	8.433445751776071
chr8	13235000	13240000	chr8	13510000	13515000	42	13233750.0	13515000.0	53	4	14.11878396685382	13.906549268298305	15.318912919149986	14.004167065335604
chr8	13580000	13590000	chr8	14720000	14730000	48	13580000.0	14715000.0	80	2	11.302359592863553	11.653473550869744	12.19155516713248	14.325495842305653
chr8	16630000	16640000	chr8	17000000	17010000	107	16630000.0	16985000.0	81	2	33.984872579394825	37.391905549808186	46.195929417537	46.37400684755524
chr8	17100000	17110000	chr8	17780000	17790000	67	17100000.0	17780000.0	82	1	25.64217369578473	28.45171853960646	24.912575048022365	24.518591715217692
chr8	17180000	17190000	chr8	17560000	17570000	78	17185000.0	17550000.0	84	4	37.61433227489476	41.97727459358576	45.92611975355507	40.327956053820245
chr8	17185000	17190000	chr8	17770000	17775000	42	17187500.0	17770000.0	54	2	10.602648356663645	13.122441807518484	10.555399187857248	12.508194791701712
chr8	17430000	17440000	chr8	17770000	17780000	147	17445000.0	17763750.0	86	8	54.90839704380936	71.59795270032765	63.2897844757707	82.0307194164576
chr8	17455000	17460000	chr8	17560000	17565000	76	17456666.666666664	17556666.666666664	55	3	30.90587131131838	37.51177961219635	33.53766026262745	31.15079376576497
chr8	17580000	17585000	chr8	17770000	17775000	106	17578750.0	17764166.666666664	56	12	29.047938477954478	39.732145092684284	33.97691733806612	34.892184046381324
chr8	17760000	17770000	chr8	18420000	18430000	45	17760000.0	18420000.0	89	1	15.053117622203596	18.20110638644575	16.280201136971563	14.497606607227855
chr8	17770000	17780000	chr8	18070000	18080000	89	17775000.0	18065000.0	90	4	39.04854664407232	47.32506449914717	41.55444546986772	39.893718334830666
chr8	18050000	18060000	chr8	18530000	18540000	72	18050000.0	18530000.0	95	1	35.962450591729066	36.59604302739113	37.700536290835906	32.534831979813674
chr8	18060000	18065000	chr8	18420000	18425000	50	18060000.0	18420000.0	59	3	17.350449314453886	21.452342824954485	18.87911755103832	17.40070961514139
chr8	18060000	18070000	chr8	18650000	18660000	81	18060000.0	18650000.0	97	1	30.077199373377987	28.90716457740758	38.2999203133709	27.47659446836108
chr8	18060000	18070000	chr8	18720000	18730000	100	18060000.0	18717500.0	96	4	39.092246936252266	42.847052387457815	48.94577190155256	42.67284198077478
chr8	18770000	18775000	chr8	19120000	19125000	52	18770000.0	19122500.0	60	2	15.940494690746483	18.919018873465806	18.924876189847534	15.267403441918061
chr8	18770000	18780000	chr8	19980000	19990000	58	18770000.0	19975000.0	99	2	24.84892783100345	25.180287508767012	29.510370778916855	23.8603835431006
chr8	19225000	19230000	chr8	19975000	19980000	34	19225000.0	19975000.0	61	1	10.548095342070395	12.327023979657085	11.015524594676494	9.730970747140326
chr8	19630000	19635000	chr8	19985000	19990000	51	19630000.0	19985000.0	63	4	17.521955772732273	23.902497941483198	20.17551371617193	19.93023917361448
chr8	19735000	19740000	chr8	19985000	19990000	76	19728333.33333333	19984166.666666664	64	6	35.279481577448784	40.312560676068465	42.28595612946753	34.97881472379526
chr8	20085000	20090000	chr8	20225000	20230000	139	20085714.285714284	20228928.57142857	65	14	46.517706934744645	60.73079753381015	53.75046990177654	48.85511096989254
chr8	20290000	20295000	chr8	21760000	21765000	38	20288333.33333333	21758333.33333333	66	3	10.166072213442234	12.681382743844747	11.851069478170485	13.77341079314824
chr8	20895000	20900000	chr8	21095000	21100000	46	20895000.0	21097500.0	67	2	15.495718939572086	16.50135350938403	16.471438641863898	15.873329810016568
chr8	20895000	20900000	chr8	21760000	21765000	43	20895000.0	21760000.0	68	1	12.1015965608489	12.279486162111047	14.178882866450989	17.931020452961835
chr8	21770000	21775000	chr8	21925000	21930000	139	21770000.0	21926000.0	69	5	50.596360079716405	47.865195946403844	74.60377581606501	54.735770103694115
chr8	21770000	21775000	chr8	21995000	22000000	109	21770000.0	21992500.0	70	2	37.7511570557179	39.91594079407081	54.657056508418215	45.04211434721412
chr8	21770000	21775000	chr8	22100000	22105000	49	21770000.0	22100000.0	71	1	16.28390763568508	15.81229599214527	17.626538585197302	18.864414495284976
chr8	21775000	21780000	chr8	21835000	21840000	117	21775000.0	21835000.0	72	1	49.67932951990558	46.81124999604052	68.36550193447114	52.56034383277945
chr8	22280000	22290000	chr8	22770000	22780000	119	22276666.666666664	22770000.0	120	3	56.33225754113656	58.316618005198094	69.47204838030646	44.137300427729905
chr8	22285000	22290000	chr8	22415000	22420000	270	22283000.0	22422800.0	75	25	95.26335874459774	90.2098665378323	141.17428684800663	92.20373054658388
chr8	22300000	22310000	chr8	22550000	22560000	101	22300000.0	22550000.0	122	1	55.14000796546378	49.34984136084315	57.573845981410294	43.16275521758597
chr8	22485000	22490000	chr8	22765000	22770000	162	22487777.777777776	22766111.11111111	77	15	77.41645740283585	98.90676639030079	87.17870986348804	75.73605567131389
chr8	22525000	22530000	chr8	22765000	22770000	148	22535000.0	22765000.0	81	4	66.6387549358208	88.74734919056826	67.49992145006739	57.495402241313286
chr8	22935000	22940000	chr8	23265000	23270000	55	22935000.0	23265000.0	86	1	21.32463771466156	26.118216463485204	22.30281271644741	25.31659760165637
chr8	22975000	22980000	chr8	23075000	23080000	90	22975000.0	23075000.0	87	1	37.0937675930366	40.47463567578257	33.432148920596354	29.857618274260286
chr8	23150000	23155000	chr8	23265000	23270000	108	23150000.0	23267500.0	90	2	52.64852525820582	64.04788484257746	58.976183112008044	52.2851849185526
chr8	23330000	23335000	chr8	23545000	23550000	274	23329500.0	23545000.0	91	20	54.908266830905816	69.24962870021922	78.52387487695104	57.62967758505445
chr8	23330000	23340000	chr8	24050000	24060000	87	23330000.0	24050000.0	141	1	34.156594091786125	30.105185458402854	48.062706497037325	32.21838822624652
chr8	23440000	23450000	chr8	23540000	23550000	279	23445000.0	23536666.666666664	140	6	141.71612926696054	167.86977861711253	156.30528627061824	128.60179888447814
chr8	23610000	23620000	chr8	24050000	24060000	102	23605000.0	24050000.0	142	2	53.465975549002934	63.806906729531384	58.50827988870993	50.46816137584168
chr8	23715000	23720000	chr8	24050000	24055000	59	23710000.0	24048333.33333333	94	3	18.547871508783512	22.001189597310013	22.87828724838837	17.61876206591576
chr8	24100000	24105000	chr8	24245000	24250000	109	24101666.666666664	24260833.33333333	96	6	42.396010278860324	40.11988801003343	64.42752424214422	39.02908398796185
chr8	24100000	24110000	chr8	24830000	24840000	53	24100000.0	24830000.0	145	1	21.15959527003536	24.68393528314329	21.56154515738475	21.44637056519488
chr8	24365000	24370000	chr8	24835000	24840000	40	24365000.0	24832500.0	97	2	12.340076527556414	14.706532089124082	13.374886191626825	12.35683646450094
chr8	24750000	24760000	chr8	24920000	24930000	97	24750000.0	24920000.0	149	1	47.854714129673226	54.07211233528197	54.29722273272441	50.438454175909435
chr8	25020000	25030000	chr8	25940000	25950000	93	25025000.0	25940000.0	151	2	31.75710400870573	31.950915196840487	44.33170964270546	35.469089027841676
chr8	25030000	25040000	chr8	25330000	25340000	169	25026000.0	25328000.0	150	5	75.01733833130253	74.60945375761949	110.71830564382336	77.40012007969787
chr8	25360000	25370000	chr8	25940000	25950000	116	25365000.0	25935000.0	153	2	45.84905875991056	52.23413694318091	50.15228239170746	53.329648440447436
chr8	25470000	25480000	chr8	25940000	25950000	106	25470000.0	25940000.0	154	1	46.60314691774681	55.7063883459128	45.63024722862893	39.536506893873714
chr8	25945000	25950000	chr8	26180000	26185000	47	25942500.0	26182500.0	99	2	16.368187301540882	20.67997606582144	19.333193369154472	17.19488746849864
chr8	26230000	26235000	chr8	26425000	26430000	74	26230000.0	26427500.0	100	2	34.034024479045314	43.035012014598294	38.43414120832213	32.899511221906515
chr8	26230000	26235000	chr8	26505000	26510000	59	26230000.0	26510000.0	101	3	23.73729620771035	27.944808972097807	24.69385087595688	26.048428818304743
chr8	26420000	26430000	chr8	27060000	27070000	93	26420000.0	27060000.0	161	1	41.55234476483765	51.46650420233056	39.805431298278215	26.727134172342442
chr8	26425000	26430000	chr8	26515000	26520000	194	26425714.285714284	26509642.85714285	102	14	59.28211725778025	71.71364992626087	73.11345251313091	64.36144164274103
chr8	26525000	26530000	chr8	27065000	27070000	81	26531875.0	27060000.0	103	8	28.32535783298998	33.96822474327909	30.813460264021447	38.44782055153944
chr8	26530000	26540000	chr8	27450000	27460000	57	26535000.0	27455000.0	164	2	28.351257373310407	31.75295641200265	30.900248059712144	23.45855467533666
chr8	27170000	27175000	chr8	27450000	27455000	103	27174230.76923077	27449615.38461539	105	13	28.77846402703407	38.69668127252874	31.465367715127464	26.938171700765185
chr8	27170000	27180000	chr8	27620000	27630000	88	27170000.0	27620000.0	167	1	39.48108302710928	47.546517478438254	44.52962652426986	40.15851602600782
chr8	27180000	27190000	chr8	27280000	27290000	683	27176842.105263155	27273157.89473684	166	19	255.91973960675938	257.23948921733404	386.76364782397417	275.5557088000522
chr8	27320000	27325000	chr8	27450000	27455000	269	27321896.551724136	27449137.93103449	107	29	75.25894086818552	96.23393471884177	86.5280261379838	81.43780883461963
chr8	27720000	27725000	chr8	27845000	27850000	104	27717142.85714285	27847142.85714285	109	7	48.657844326787284	50.00410088403361	57.68900429574257	50.179526764162645
chr8	27920000	27930000	chr8	28450000	28460000	88	27920000.0	28450000.0	175	1	41.640764796197466	46.046072369665254	47.22957465267528	44.469210379967926
chr8	27930000	27935000	chr8	28180000	28185000	188	27923260.86956521	28180434.78260869	110	23	59.56901391193293	79.36737428584205	66.78179508570051	52.84108041748833
chr8	27930000	27935000	chr8	28270000	28275000	83	27924285.71428572	28275000.0	111	7	32.52364525575039	34.36654851298553	42.97745444374007	32.74834105938507
chr8	28215000	28220000	chr8	28275000	28280000	273	28209000.0	28275333.33333333	114	15	92.99475439574141	98.02375639542616	103.02163822583825	101.54675298875782
chr8	28220000	28225000	chr8	28445000	28450000	71	28217000.0	28449000.0	116	5	29.82834781037736	34.083171521710035	39.29554674749189	25.98483108465993
chr8	28220000	28230000	chr8	28640000	28650000	103	28220000.0	28640000.0	181	1	51.02444635986666	52.44443333986191	63.45937547565549	55.95698025465486
chr8	28480000	28485000	chr8	28555000	28560000	117	28477500.0	28557500.0	119	2	58.378658221456	59.14477021093165	74.36842511857236	54.625853658924036
chr8	28480000	28485000	chr8	28645000	28650000	124	28482727.272727273	28640000.0	118	11	54.721660347964274	59.0320459281077	65.56398763033394	60.791928239693135
chr8	28990000	29000000	chr8	29170000	29180000	172	29000000.0	29163333.33333333	189	3	68.59919471446965	106.02791718899023	62.332073768166744	89.37711738953533
chr8	29190000	29200000	chr8	30010000	30020000	101	29195000.0	30015000.0	194	4	40.95498318829976	49.70491032207134	44.144646243601095	50.75329940514426
chr8	29195000	29200000	chr8	29505000	29510000	121	29197000.0	29501000.0	125	5	58.70964110695345	52.94310432046883	80.05375777672015	67.59465494334414
chr8	29195000	29200000	chr8	29575000	29580000	225	29195357.14285714	29582500.0	121	14	65.50535836454185	74.2778422435949	88.1252687161055	68.26894089623433
chr8	29195000	29200000	chr8	29870000	29875000	120	29196250.0	29903750.0	122	8	43.28000492437606	36.77653131543368	75.66541252919849	29.23344013377172
chr8	29205000	29210000	chr8	29265000	29270000	145	29205000.0	29265000.0	127	1	67.60340099375335	65.39892073387436	73.28128305027916	80.48683401497327
chr8	29205000	29210000	chr8	29380000	29385000	149	29200000.0	29382500.0	124	2	55.85738159099513	49.21751265943056	93.06499009206699	66.05314780561226
chr8	29265000	29270000	chr8	29380000	29385000	248	29265000.0	29382500.0	129	3	100.12408297592519	101.18095456642216	141.08900441469822	97.44318697311607
chr8	29380000	29385000	chr8	29580000	29585000	117	29385000.0	29576666.666666664	132	3	57.84287438514498	75.7419734115268	55.733229722341385	62.26417201475142
chr8	29935000	29940000	chr8	30010000	30015000	119	29935000.0	30011666.666666664	137	3	58.04191987651769	74.9952612808524	49.90634769979943	67.34723170547629
chr8	30080000	30090000	chr8	30410000	30420000	248	30090000.0	30405000.0	208	4	104.35601557357258	118.9540681003078	129.56713615276578	94.94807008037328
chr8	30090000	30095000	chr8	30235000	30240000	71	30090000.0	30235000.0	139	1	32.31019991838741	33.11676602443683	36.81200104378641	29.20864266008038
chr8	30520000	30525000	chr8	30670000	30675000	86	30520833.33333333	30666666.666666664	141	6	36.086010700675935	37.203817828431305	45.561689982427175	46.24382632931403
chr8	30520000	30525000	chr8	30960000	30965000	52	30520000.0	30960000.0	142	1	19.9225027068273	20.953005464986557	23.419955804847888	20.027717879536574
chr8	30520000	30525000	chr8	31040000	31045000	42	30522500.0	31040000.0	143	4	15.180862518362314	18.040176174023877	17.202911887434794	18.946872019844733
chr8	30770000	30775000	chr8	31040000	31045000	80	30772857.14285714	31040714.285714284	144	7	25.1161400692398	29.983231552124487	27.346295674689927	24.992166089441326
chr8	30775000	30780000	chr8	30960000	30965000	87	30773333.33333333	30962500.0	145	6	25.59280784090426	26.477778864491853	34.42614965878141	22.79811553047757
chr8	31100000	31110000	chr8	32080000	32090000	69	31105000.0	32080000.0	222	2	25.990716289770585	28.87463914273157	32.114970837371715	31.456854653247657
chr8	31100000	31110000	chr8	32960000	32970000	49	31100000.0	32960000.0	223	1	15.355654057737265	17.773120493198192	19.975099684572765	15.203726852484722
chr8	32405000	32410000	chr8	32960000	32965000	50	32410000.0	32961250.0	147	4	11.582808964298776	15.936166473316288	12.331740445836113	12.672589624985475
chr8	33370000	33375000	chr8	33440000	33445000	153	33358000.0	33434000.0	148	3	74.61489900756364	87.6070156614497	93.88689192181292	70.4199307307243
chr8	35000000	35010000	chr8	36000000	36010000	46	35000000.0	36000000.0	228	2	17.410320333115006	18.67044607563233	19.20246301146028	17.437474667193683
chr8	36715000	36720000	chr8	37010000	37015000	54	36716250.0	37010000.0	150	4	12.791781933565993	12.420933423660562	16.034858757073504	12.704994605451475
chr8	36720000	36730000	chr8	37560000	37570000	86	36710000.0	37560000.0	230	4	35.1662457526412	38.76602011358751	44.093348187629566	37.871475404608134
chr8	37230000	37240000	chr8	37550000	37560000	180	37242000.0	37556000.0	233	10	93.22903996688544	113.2032906052978	99.89172827918932	87.09375488848845
chr8	37635000	37640000	chr8	37770000	37775000	146	37642272.72727273	37772727.27272727	154	10	48.024441252723605	54.01454042196144	58.71336698828578	36.04350938912717
chr8	37640000	37645000	chr8	37705000	37710000	144	37632000.0	37702000.0	153	5	69.62950071746452	73.98021845322805	87.21381046264793	68.52414431303893
chr8	37705000	37710000	chr8	37920000	37925000	76	37705000.0	37920000.0	157	1	34.42856652188249	36.424979077369116	39.9512484723707	29.975559076223906
chr8	37710000	37715000	chr8	37770000	37775000	236	37706111.11111111	37773888.88888889	156	10	73.54649706875823	84.25349894412622	78.3345796563793	75.14904119916547
chr8	37740000	37745000	chr8	38625000	38630000	37	37740000.0	38625000.0	158	1	11.940781609853644	11.619611607637742	14.900743842641704	11.709601471712865
chr8	37750000	37760000	chr8	38230000	38240000	81	37750000.0	38230000.0	246	1	38.13448414259312	36.490981658944115	34.836882986290554	25.99641411830033
chr8	37850000	37855000	chr8	37920000	37925000	102	37850000.0	37920000.0	159	1	50.16595871919139	58.50204580145504	55.136460218246526	45.63027679459192
chr8	37880000	37890000	chr8	38240000	38250000	96	37880000.0	38240000.0	248	1	54.708926713893185	63.52558485285824	50.58570497634814	43.36377636052803
chr8	37965000	37970000	chr8	38030000	38035000	136	37966666.66666666	38028333.33333333	160	3	66.03022818802934	76.59604583946874	73.393032217338	69.02375464426127
chr8	37970000	37980000	chr8	38570000	38580000	123	37970000.0	38570000.0	251	1	55.44383976319283	71.12050923371291	54.987862935796535	48.11671111434871
chr8	38035000	38040000	chr8	38575000	38580000	50	38035000.0	38575000.0	162	1	19.48731656444853	24.0111101929532	19.65073888941509	18.718836419220573
chr8	38040000	38045000	chr8	38240000	38245000	134	38037500.0	38247500.0	161	8	40.94794780290607	47.92701262216927	51.67247615712308	41.02333969227689
chr8	38265000	38270000	chr8	38570000	38575000	184	38268235.29411765	38569411.76470588	164	17	51.683994950630506	63.659762501798006	57.19752015630292	61.55282129561529
chr8	38680000	38690000	chr8	39130000	39140000	64	38680000.0	39130000.0	258	1	25.534248263167125	27.561149801211013	31.366583408678398	29.764134631146412
chr8	38710000	38715000	chr8	38825000	38830000	158	38708823.52941176	38822352.94117647	165	15	62.64223690100543	81.3832508920481	66.94865003505329	53.37011671106775
chr8	39225000	39230000	chr8	39385000	39390000	60	39223333.33333333	39388333.33333333	168	6	11.863569106889242	12.961824776255705	13.675673021673127	13.166056170278432
chr8	39750000	39755000	chr8	40055000	40060000	66	39746666.66666666	40055833.33333333	169	6	19.436716075550773	21.518992963448248	22.12498234127991	19.689096479991495
chr8	39890000	39895000	chr8	40055000	40060000	111	39889000.0	40055000.0	171	5	28.66406154298522	38.477622811886654	29.59711155157987	25.89316317701942
chr8	40110000	40115000	chr8	40845000	40850000	54	40108333.33333333	40850000.0	172	6	13.166353340965207	16.094557504979264	14.718047724373653	13.403536431430387
chr8	41290000	41295000	chr8	41385000	41390000	149	41287307.692307696	41378846.15384616	173	13	65.55132267309456	77.02572416542166	76.576523995317	71.36897993801972
chr8	41395000	41400000	chr8	41465000	41470000	204	41397857.14285714	41468928.57142857	175	14	84.10778654873035	99.13348347411244	100.42124323188978	81.80194761118753
chr8	41395000	41400000	chr8	41690000	41695000	84	41397500.0	41687500.0	176	4	34.68419473168799	45.20350321891968	36.28857154410166	40.226746818032105
chr8	41550000	41560000	chr8	42240000	42250000	114	41556666.66666666	42236666.66666666	277	3	52.0626407162148	60.70736105852746	57.286328383230384	58.12362827276728
chr8	41555000	41560000	chr8	41685000	41690000	369	41558500.0	41684000.0	178	20	100.8810458030496	118.32098255370957	124.20730733407528	108.91019988237042
chr8	41555000	41560000	chr8	42005000	42010000	56	41561666.66666666	42008333.33333333	179	3	24.43298633216197	27.656743546770983	31.741473173794645	26.497565816091146
chr8	41850000	41855000	chr8	42005000	42010000	191	41848666.66666666	42002333.333333336	181	15	57.586749655745976	86.87386969997408	62.85029250449982	60.94123716309728
